case_id, activity, enable_time, start_time, end_time, resource
45,Sequence B,2023-11-02 18:10:07.330894+00:00,2023-11-02 22:09:56.293053+00:00,2023-11-02 22:14:55.376479+00:00,Default resource profile 1_1
48,Sequence B,2023-11-02 18:15:07.800843+00:00,2023-11-02 22:14:55.376479+00:00,2023-11-02 22:19:26.190986+00:00,Default resource profile 1_1
49,Sequence B,2023-11-02 18:15:27.492844+00:00,2023-11-02 22:19:26.190986+00:00,2023-11-02 22:25:14.206085+00:00,Default resource profile 1_1
47,Sequence B,2023-11-02 18:20:45.196258+00:00,2023-11-02 22:25:14.206085+00:00,2023-11-02 22:30:12.743852+00:00,Default resource profile 1_1
117,Sequence A,2023-11-02 18:16:20.935846+00:00,2023-11-02 21:43:12.318843+00:00,2023-11-02 21:55:39.200032+00:00,Default resource profile 1_0
118,Sequence A,2023-11-02 18:17:15.196310+00:00,2023-11-02 21:46:10.898647+00:00,2023-11-02 21:49:49.980229+00:00,Default resource profile 1_4
119,Sequence A,2023-11-02 18:18:05.435172+00:00,2023-11-02 21:49:49.980229+00:00,2023-11-02 22:02:47.955196+00:00,Default resource profile 1_4
120,Sequence A,2023-11-02 18:19:01.888361+00:00,2023-11-02 21:55:22.542157+00:00,2023-11-02 22:04:35.610902+00:00,Default resource profile 1_2
121,Sequence A,2023-11-02 18:20:10.971017+00:00,2023-11-02 21:55:39.200032+00:00,2023-11-02 22:01:42.588432+00:00,Default resource profile 1_0
12,Sequence C,2023-11-02 18:20:17.088752+00:00,2023-11-02 21:59:12.863168+00:00,2023-11-02 22:03:23.207080+00:00,Default resource profile 1_3
122,Sequence A,2023-11-02 18:21:21.598427+00:00,2023-11-02 22:01:42.588432+00:00,2023-11-02 22:14:49.043666+00:00,Default resource profile 1_0
123,Sequence A,2023-11-02 18:22:34.823578+00:00,2023-11-02 22:02:47.955196+00:00,2023-11-02 22:18:18.211758+00:00,Default resource profile 1_4
124,Sequence A,2023-11-02 18:23:25.517076+00:00,2023-11-02 22:03:23.207080+00:00,2023-11-02 22:17:58.687399+00:00,Default resource profile 1_3
125,Sequence A,2023-11-02 18:24:11.469662+00:00,2023-11-02 22:04:35.610902+00:00,2023-11-02 22:12:03.196905+00:00,Default resource profile 1_2
126,Sequence A,2023-11-02 18:25:04.209807+00:00,2023-11-02 22:12:03.196905+00:00,2023-11-02 22:19:45.337463+00:00,Default resource profile 1_2
14,Sequence C,2023-11-02 18:25:07.898684+00:00,2023-11-02 22:14:49.043666+00:00,2023-11-02 22:16:21.417422+00:00,Default resource profile 1_0
127,Sequence A,2023-11-02 18:25:57.240331+00:00,2023-11-02 22:16:21.417422+00:00,2023-11-02 22:29:16.418706+00:00,Default resource profile 1_0
128,Sequence A,2023-11-02 18:26:39.500797+00:00,2023-11-02 22:17:58.687399+00:00,2023-11-02 22:25:33.230640+00:00,Default resource profile 1_3
129,Sequence A,2023-11-02 18:27:33.297407+00:00,2023-11-02 22:18:18.211758+00:00,2023-11-02 22:34:39.294126+00:00,Default resource profile 1_4
130,Sequence A,2023-11-02 18:28:44.878963+00:00,2023-11-02 22:19:45.337463+00:00,2023-11-02 22:24:11.511749+00:00,Default resource profile 1_2
131,Sequence A,2023-11-02 18:29:49.064152+00:00,2023-11-02 22:24:11.511749+00:00,2023-11-02 22:28:42.255922+00:00,Default resource profile 1_2
16,Sequence C,2023-11-02 18:30:51.118017+00:00,2023-11-02 22:25:33.230640+00:00,2023-11-02 22:41:25.101669+00:00,Default resource profile 1_3
132,Sequence A,2023-11-02 18:30:51.434283+00:00,2023-11-02 22:28:42.255922+00:00,2023-11-02 22:38:49.380321+00:00,Default resource profile 1_2
133,Sequence A,2023-11-02 18:31:52.674634+00:00,2023-11-02 22:29:16.418706+00:00,2023-11-02 22:38:53.573193+00:00,Default resource profile 1_0
134,Sequence A,2023-11-02 18:32:45.163836+00:00,2023-11-02 22:30:12.743852+00:00,2023-11-02 22:47:32.162448+00:00,Default resource profile 1_1
135,Sequence A,2023-11-02 18:33:45.015689+00:00,2023-11-02 22:34:39.294126+00:00,2023-11-02 22:44:11.493919+00:00,Default resource profile 1_4
136,Sequence A,2023-11-02 18:34:45.166377+00:00,2023-11-02 22:38:49.380321+00:00,2023-11-02 22:42:22.160553+00:00,Default resource profile 1_2
137,Sequence A,2023-11-02 18:35:48.813213+00:00,2023-11-02 22:38:53.573193+00:00,2023-11-02 22:53:17.069712+00:00,Default resource profile 1_0
18,Sequence C,2023-11-02 18:36:02.781107+00:00,2023-11-02 22:41:25.101669+00:00,2023-11-02 22:56:17.342047+00:00,Default resource profile 1_3
138,Sequence A,2023-11-02 18:36:59.368058+00:00,2023-11-02 22:42:22.160553+00:00,2023-11-02 22:52:59.842914+00:00,Default resource profile 1_2
139,Sequence A,2023-11-02 18:37:57.195744+00:00,2023-11-02 22:44:11.493919+00:00,2023-11-02 23:01:43.315104+00:00,Default resource profile 1_4
140,Sequence A,2023-11-02 18:38:50.092511+00:00,2023-11-02 22:47:32.162448+00:00,2023-11-02 22:58:09.371463+00:00,Default resource profile 1_1
141,Sequence A,2023-11-02 18:39:49.680989+00:00,2023-11-02 22:52:59.842914+00:00,2023-11-02 23:02:38.401452+00:00,Default resource profile 1_2
142,Sequence A,2023-11-02 18:40:53.872877+00:00,2023-11-02 22:53:17.069712+00:00,2023-11-02 23:04:12.209962+00:00,Default resource profile 1_0
13,Sequence C,2023-11-02 18:41:18.287019+00:00,2023-11-02 22:56:17.342047+00:00,2023-11-02 22:57:26.992206+00:00,Default resource profile 1_3
143,Sequence A,2023-11-02 18:41:46.813548+00:00,2023-11-02 22:57:26.992206+00:00,2023-11-02 23:00:11.648336+00:00,Default resource profile 1_3
144,Sequence A,2023-11-02 18:42:40.870516+00:00,2023-11-02 22:58:09.371463+00:00,2023-11-02 23:09:53.176928+00:00,Default resource profile 1_1
145,Sequence A,2023-11-02 18:43:21.215506+00:00,2023-11-02 23:00:11.648336+00:00,2023-11-02 23:13:06.236316+00:00,Default resource profile 1_3
146,Sequence A,2023-11-02 18:44:13.036824+00:00,2023-11-02 23:01:43.315104+00:00,2023-11-02 23:13:37.281096+00:00,Default resource profile 1_4
50,Sequence B,2023-11-02 18:18:18.821447+00:00,2023-11-02 23:02:38.401452+00:00,2023-11-02 23:08:26.282861+00:00,Default resource profile 1_2
54,Sequence B,2023-11-02 18:28:41.112999+00:00,2023-11-02 23:08:26.282861+00:00,2023-11-02 23:13:18.268860+00:00,Default resource profile 1_2
52,Sequence B,2023-11-02 18:29:32.572794+00:00,2023-11-02 23:13:18.268860+00:00,2023-11-02 23:18:04.222505+00:00,Default resource profile 1_2
53,Sequence B,2023-11-02 18:30:11.171316+00:00,2023-11-02 23:18:04.222505+00:00,2023-11-02 23:22:42.714331+00:00,Default resource profile 1_2
51,Sequence B,2023-11-02 18:30:16.197541+00:00,2023-11-02 23:22:42.714331+00:00,2023-11-02 23:26:39.480968+00:00,Default resource profile 1_2
57,Sequence B,2023-11-02 18:36:15.870095+00:00,2023-11-02 23:26:39.480968+00:00,2023-11-02 23:31:25.166795+00:00,Default resource profile 1_2
58,Sequence B,2023-11-02 18:38:53.046276+00:00,2023-11-02 23:31:25.166795+00:00,2023-11-02 23:36:27.183605+00:00,Default resource profile 1_2
56,Sequence B,2023-11-02 18:39:21.923252+00:00,2023-11-02 23:36:27.183605+00:00,2023-11-02 23:42:10.892874+00:00,Default resource profile 1_2
55,Sequence B,2023-11-02 18:43:32.700408+00:00,2023-11-02 23:42:10.892874+00:00,2023-11-02 23:46:50.491877+00:00,Default resource profile 1_2
59,Sequence B,2023-11-02 18:44:58.986274+00:00,2023-11-02 23:46:50.491877+00:00,2023-11-02 23:51:31.266667+00:00,Default resource profile 1_2
147,Sequence A,2023-11-02 18:45:09.469217+00:00,2023-11-02 23:04:12.209962+00:00,2023-11-02 23:25:08.895341+00:00,Default resource profile 1_0
148,Sequence A,2023-11-02 18:45:49.230795+00:00,2023-11-02 23:09:53.176928+00:00,2023-11-02 23:26:12.187625+00:00,Default resource profile 1_1
149,Sequence A,2023-11-02 18:46:50.497143+00:00,2023-11-02 23:13:06.236316+00:00,2023-11-02 23:33:20.614762+00:00,Default resource profile 1_3
15,Sequence C,2023-11-02 18:46:54.606206+00:00,2023-11-02 23:13:37.281096+00:00,2023-11-02 23:33:20.430425+00:00,Default resource profile 1_4
150,Sequence A,2023-11-02 18:47:52.589967+00:00,2023-11-02 23:25:08.895341+00:00,2023-11-02 23:37:24.115497+00:00,Default resource profile 1_0
151,Sequence A,2023-11-02 18:49:18.410053+00:00,2023-11-02 23:26:12.187625+00:00,2023-11-02 23:29:38.906074+00:00,Default resource profile 1_1
152,Sequence A,2023-11-02 18:50:14.717838+00:00,2023-11-02 23:29:38.906074+00:00,2023-11-02 23:46:39.863710+00:00,Default resource profile 1_1
17,Sequence C,2023-11-02 18:51:05.692399+00:00,2023-11-02 23:33:20.430425+00:00,2023-11-02 23:43:19.937484+00:00,Default resource profile 1_4
153,Sequence A,2023-11-02 18:51:23.520863+00:00,2023-11-02 23:33:20.614762+00:00,2023-11-02 23:43:01.749775+00:00,Default resource profile 1_3
154,Sequence A,2023-11-02 18:52:26.875546+00:00,2023-11-02 23:37:24.115497+00:00,2023-11-02 23:52:59.511314+00:00,Default resource profile 1_0
155,Sequence A,2023-11-02 18:53:36.182189+00:00,2023-11-02 23:43:01.749775+00:00,2023-11-02 23:57:45.558079+00:00,Default resource profile 1_3
156,Sequence A,2023-11-02 18:54:29.521285+00:00,2023-11-02 23:43:19.937484+00:00,2023-11-02 23:51:37.291949+00:00,Default resource profile 1_4
19,Sequence C,2023-11-02 18:54:43.046621+00:00,2023-11-02 23:46:39.863710+00:00,2023-11-02 23:56:03.353869+00:00,Default resource profile 1_1
157,Sequence A,2023-11-02 18:55:38.149229+00:00,2023-11-02 23:51:31.266667+00:00,2023-11-02 23:56:55.348844+00:00,Default resource profile 1_2
158,Sequence A,2023-11-02 18:56:13.955811+00:00,2023-11-02 23:51:37.291949+00:00,2023-11-02 23:54:13.130927+00:00,Default resource profile 1_4
159,Sequence A,2023-11-02 18:57:16.951203+00:00,2023-11-02 23:52:59.511314+00:00,2023-11-02 23:57:41.011675+00:00,Default resource profile 1_0
160,Sequence A,2023-11-02 18:58:21.966875+00:00,2023-11-02 23:54:13.130927+00:00,2023-11-03 00:05:22.112788+00:00,Default resource profile 1_4
161,Sequence A,2023-11-02 18:59:23.839731+00:00,2023-11-02 23:56:03.353869+00:00,2023-11-03 00:01:53.554542+00:00,Default resource profile 1_1
162,Sequence A,2023-11-02 19:00:00.774109+00:00,2023-11-02 23:56:55.348844+00:00,2023-11-03 00:10:50.994900+00:00,Default resource profile 1_2
163,Sequence A,2023-11-02 19:00:49.474595+00:00,2023-11-02 23:57:41.011675+00:00,2023-11-03 00:11:54.827223+00:00,Default resource profile 1_0
164,Sequence A,2023-11-02 19:02:12.381801+00:00,2023-11-02 23:57:45.558079+00:00,2023-11-03 00:08:35.663833+00:00,Default resource profile 1_3
165,Sequence A,2023-11-02 19:03:17.131475+00:00,2023-11-03 00:01:53.554542+00:00,2023-11-03 00:08:55.121392+00:00,Default resource profile 1_1
166,Sequence A,2023-11-02 19:04:28.195374+00:00,2023-11-03 00:05:22.112788+00:00,2023-11-03 00:14:57.932115+00:00,Default resource profile 1_4
167,Sequence A,2023-11-02 19:05:29.471128+00:00,2023-11-03 00:08:35.663833+00:00,2023-11-03 00:11:44.394462+00:00,Default resource profile 1_3
20,Sequence C,2023-11-02 19:06:15.483723+00:00,2023-11-03 00:08:55.121392+00:00,2023-11-03 01:08:46.687422+00:00,Default resource profile 1_1
168,Sequence A,2023-11-02 19:06:32.128521+00:00,2023-11-03 00:10:50.994900+00:00,2023-11-03 00:13:16.903235+00:00,Default resource profile 1_2
169,Sequence A,2023-11-02 19:07:35.999984+00:00,2023-11-03 00:11:44.394462+00:00,2023-11-03 00:28:54.044861+00:00,Default resource profile 1_3
170,Sequence A,2023-11-02 19:08:34.065000+00:00,2023-11-03 00:11:54.827223+00:00,2023-11-03 00:27:29.221114+00:00,Default resource profile 1_0
171,Sequence A,2023-11-02 19:10:00.331495+00:00,2023-11-03 00:13:16.903235+00:00,2023-11-03 00:23:59.424832+00:00,Default resource profile 1_2
172,Sequence A,2023-11-02 19:11:16.663279+00:00,2023-11-03 00:14:57.932115+00:00,2023-11-03 00:24:47.116050+00:00,Default resource profile 1_4
22,Sequence C,2023-11-02 19:11:58.327123+00:00,2023-11-03 00:23:59.424832+00:00,2023-11-03 00:30:41.886421+00:00,Default resource profile 1_2
173,Sequence A,2023-11-02 19:12:17.288972+00:00,2023-11-03 00:24:47.116050+00:00,2023-11-03 00:33:03.570988+00:00,Default resource profile 1_4
174,Sequence A,2023-11-02 19:13:38.739840+00:00,2023-11-03 00:27:29.221114+00:00,2023-11-03 00:29:48.499435+00:00,Default resource profile 1_0
175,Sequence A,2023-11-02 19:14:52.654559+00:00,2023-11-03 00:28:54.044861+00:00,2023-11-03 00:42:59.061089+00:00,Default resource profile 1_3
176,Sequence A,2023-11-02 19:15:44.801039+00:00,2023-11-03 00:29:48.499435+00:00,2023-11-03 00:35:51.703629+00:00,Default resource profile 1_0
177,Sequence A,2023-11-02 19:16:42.845450+00:00,2023-11-03 00:30:41.886421+00:00,2023-11-03 00:43:02.330156+00:00,Default resource profile 1_2
26,Sequence C,2023-11-02 19:17:05.841504+00:00,2023-11-03 00:33:03.570988+00:00,2023-11-03 00:37:22.505872+00:00,Default resource profile 1_4
178,Sequence A,2023-11-02 19:17:53.320035+00:00,2023-11-03 00:35:51.703629+00:00,2023-11-03 00:50:51.053410+00:00,Default resource profile 1_0
179,Sequence A,2023-11-02 19:19:01.043386+00:00,2023-11-03 00:37:22.505872+00:00,2023-11-03 00:48:09.489874+00:00,Default resource profile 1_4
180,Sequence A,2023-11-02 19:19:49.091505+00:00,2023-11-03 00:42:59.061089+00:00,2023-11-03 00:56:24.028574+00:00,Default resource profile 1_3
181,Sequence A,2023-11-02 19:20:50.895512+00:00,2023-11-03 00:43:02.330156+00:00,2023-11-03 00:54:11.233552+00:00,Default resource profile 1_2
21,Sequence C,2023-11-02 19:21:05.885732+00:00,2023-11-03 00:48:09.489874+00:00,2023-11-03 00:54:03.105646+00:00,Default resource profile 1_4
182,Sequence A,2023-11-02 19:21:52.023702+00:00,2023-11-03 00:50:51.053410+00:00,2023-11-03 00:58:37.448886+00:00,Default resource profile 1_0
60,Sequence B,2023-11-02 18:52:45.114084+00:00,2023-11-03 00:54:03.105646+00:00,2023-11-03 00:58:55.043165+00:00,Default resource profile 1_4
63,Sequence B,2023-11-02 18:55:19.978977+00:00,2023-11-03 00:58:55.043165+00:00,2023-11-03 01:04:18.449019+00:00,Default resource profile 1_4
61,Sequence B,2023-11-02 18:58:45.011785+00:00,2023-11-03 01:04:18.449019+00:00,2023-11-03 01:09:32.208511+00:00,Default resource profile 1_4
67,Sequence B,2023-11-02 19:01:18.641884+00:00,2023-11-03 01:09:32.208511+00:00,2023-11-03 01:13:15.573772+00:00,Default resource profile 1_4
65,Sequence B,2023-11-02 19:01:48.183643+00:00,2023-11-03 01:13:15.573772+00:00,2023-11-03 01:17:48.042759+00:00,Default resource profile 1_4
62,Sequence B,2023-11-02 19:03:22.717973+00:00,2023-11-03 01:17:48.042759+00:00,2023-11-03 01:23:10.719890+00:00,Default resource profile 1_4
64,Sequence B,2023-11-02 19:03:34.767768+00:00,2023-11-03 01:23:10.719890+00:00,2023-11-03 01:27:39.316548+00:00,Default resource profile 1_4
66,Sequence B,2023-11-02 19:06:58.010154+00:00,2023-11-03 01:27:39.316548+00:00,2023-11-03 01:32:42.310147+00:00,Default resource profile 1_4
68,Sequence B,2023-11-02 19:11:13.648483+00:00,2023-11-03 01:32:42.310147+00:00,2023-11-03 01:37:53.456880+00:00,Default resource profile 1_4
69,Sequence B,2023-11-02 19:21:59.948894+00:00,2023-11-03 01:37:53.456880+00:00,2023-11-03 01:42:49.083694+00:00,Default resource profile 1_4
183,Sequence A,2023-11-02 19:22:49.285433+00:00,2023-11-03 00:54:11.233552+00:00,2023-11-03 01:05:59.990435+00:00,Default resource profile 1_2
184,Sequence A,2023-11-02 19:23:48.071112+00:00,2023-11-03 00:56:24.028574+00:00,2023-11-03 01:09:00.300632+00:00,Default resource profile 1_3
185,Sequence A,2023-11-02 19:24:48.325584+00:00,2023-11-03 00:58:37.448886+00:00,2023-11-03 00:58:51.346158+00:00,Default resource profile 1_0
24,Sequence C,2023-11-02 19:25:42.738777+00:00,2023-11-03 00:58:51.346158+00:00,2023-11-03 01:05:43.330628+00:00,Default resource profile 1_0
186,Sequence A,2023-11-02 19:26:02.471907+00:00,2023-11-03 01:05:43.330628+00:00,2023-11-03 01:17:02.997519+00:00,Default resource profile 1_0
187,Sequence A,2023-11-02 19:27:11.394637+00:00,2023-11-03 01:05:59.990435+00:00,2023-11-03 01:10:20.446731+00:00,Default resource profile 1_2
188,Sequence A,2023-11-02 19:28:16.783643+00:00,2023-11-03 01:08:46.687422+00:00,2023-11-03 01:24:54.472883+00:00,Default resource profile 1_1
189,Sequence A,2023-11-02 19:29:22.451745+00:00,2023-11-03 01:09:00.300632+00:00,2023-11-03 01:19:45.978345+00:00,Default resource profile 1_3
190,Sequence A,2023-11-02 19:30:26.825244+00:00,2023-11-03 01:10:20.446731+00:00,2023-11-03 01:20:00.714495+00:00,Default resource profile 1_2
23,Sequence C,2023-11-02 19:31:24.414105+00:00,2023-11-03 01:17:02.997519+00:00,2023-11-03 01:36:29.394740+00:00,Default resource profile 1_0
191,Sequence A,2023-11-02 19:31:39.968292+00:00,2023-11-03 01:19:45.978345+00:00,2023-11-03 01:28:59.755709+00:00,Default resource profile 1_3
192,Sequence A,2023-11-02 19:32:42.698612+00:00,2023-11-03 01:20:00.714495+00:00,2023-11-03 01:31:20.667838+00:00,Default resource profile 1_2
193,Sequence A,2023-11-02 19:33:42.723532+00:00,2023-11-03 01:24:54.472883+00:00,2023-11-03 01:38:12.228354+00:00,Default resource profile 1_1
194,Sequence A,2023-11-02 19:35:02.096702+00:00,2023-11-03 01:28:59.755709+00:00,2023-11-03 01:43:45.579811+00:00,Default resource profile 1_3
195,Sequence A,2023-11-02 19:36:11.438854+00:00,2023-11-03 01:31:20.667838+00:00,2023-11-03 01:48:59.381203+00:00,Default resource profile 1_2
27,Sequence C,2023-11-02 19:36:42.540274+00:00,2023-11-03 01:36:29.394740+00:00,2023-11-03 01:45:58.846599+00:00,Default resource profile 1_0
196,Sequence A,2023-11-02 19:37:14.006334+00:00,2023-11-03 01:38:12.228354+00:00,2023-11-03 01:55:20.993234+00:00,Default resource profile 1_1
197,Sequence A,2023-11-02 19:38:09.483854+00:00,2023-11-03 01:42:49.083694+00:00,2023-11-03 01:53:37.312194+00:00,Default resource profile 1_4
198,Sequence A,2023-11-02 19:39:12.412435+00:00,2023-11-03 01:43:45.579811+00:00,2023-11-03 01:54:23.701627+00:00,Default resource profile 1_3
199,Sequence A,2023-11-02 19:40:16.828816+00:00,2023-11-03 01:45:58.846599+00:00,2023-11-03 01:59:14.878033+00:00,Default resource profile 1_0
200,Sequence A,2023-11-02 19:41:01.374480+00:00,2023-11-03 01:48:59.381203+00:00,2023-11-03 01:52:29.456782+00:00,Default resource profile 1_2
25,Sequence C,2023-11-02 19:41:50.400528+00:00,2023-11-03 01:52:29.456782+00:00,2023-11-03 02:40:56.322682+00:00,Default resource profile 1_2
201,Sequence A,2023-11-02 19:42:00.473011+00:00,2023-11-03 01:53:37.312194+00:00,2023-11-03 02:02:55.451232+00:00,Default resource profile 1_4
202,Sequence A,2023-11-02 19:43:01.926990+00:00,2023-11-03 01:54:23.701627+00:00,2023-11-03 02:00:42.809940+00:00,Default resource profile 1_3
203,Sequence A,2023-11-02 19:44:08.934054+00:00,2023-11-03 01:55:20.993234+00:00,2023-11-03 01:58:38.826169+00:00,Default resource profile 1_1
204,Sequence A,2023-11-02 19:44:46.226236+00:00,2023-11-03 01:58:38.826169+00:00,2023-11-03 02:15:03.394958+00:00,Default resource profile 1_1
205,Sequence A,2023-11-02 19:46:01.275692+00:00,2023-11-03 01:59:14.878033+00:00,2023-11-03 02:10:43.810562+00:00,Default resource profile 1_0
29,Sequence C,2023-11-02 19:47:02.644603+00:00,2023-11-03 02:00:42.809940+00:00,2023-11-03 02:10:01.517637+00:00,Default resource profile 1_3
206,Sequence A,2023-11-02 19:47:09.246714+00:00,2023-11-03 02:02:55.451232+00:00,2023-11-03 02:14:30.926682+00:00,Default resource profile 1_4
207,Sequence A,2023-11-02 19:48:07.182214+00:00,2023-11-03 02:10:01.517637+00:00,2023-11-03 02:18:04.338784+00:00,Default resource profile 1_3
208,Sequence A,2023-11-02 19:49:08.613077+00:00,2023-11-03 02:10:43.810562+00:00,2023-11-03 02:22:08.752537+00:00,Default resource profile 1_0
209,Sequence A,2023-11-02 19:50:13.562588+00:00,2023-11-03 02:14:30.926682+00:00,2023-11-03 02:24:05.298593+00:00,Default resource profile 1_4
210,Sequence A,2023-11-02 19:51:13.493027+00:00,2023-11-03 02:15:03.394958+00:00,2023-11-03 02:18:17.321733+00:00,Default resource profile 1_1
28,Sequence C,2023-11-02 19:51:28.729518+00:00,2023-11-03 02:18:04.338784+00:00,2023-11-03 02:21:44.455482+00:00,Default resource profile 1_3
211,Sequence A,2023-11-02 19:52:00.991365+00:00,2023-11-03 02:18:17.321733+00:00,2023-11-03 02:24:12.929084+00:00,Default resource profile 1_1
212,Sequence A,2023-11-02 19:53:14.195046+00:00,2023-11-03 02:21:44.455482+00:00,2023-11-03 02:28:59.488930+00:00,Default resource profile 1_3
213,Sequence A,2023-11-02 19:54:21.592896+00:00,2023-11-03 02:22:08.752537+00:00,2023-11-03 02:27:29.318732+00:00,Default resource profile 1_0
214,Sequence A,2023-11-02 19:55:25.812028+00:00,2023-11-03 02:24:05.298593+00:00,2023-11-03 02:31:50.970955+00:00,Default resource profile 1_4
215,Sequence A,2023-11-02 19:56:45.649943+00:00,2023-11-03 02:24:12.929084+00:00,2023-11-03 02:36:42.149993+00:00,Default resource profile 1_1
